Date,Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA
2010-03-11,0.39405369758605957,0.4013892089356794,0.3924490647259004,0.4000137937259122,540660000
2010-03-12,0.3954291343688965,0.39955535289645455,0.39336601144168976,0.3984091826014026,520352000
2010-03-15,0.3933660089969635,0.39886764277513403,0.389698280471705,0.3949706692615477,358904000
2010-03-16,0.4071199893951416,0.4094123294620814,0.39290745911863534,0.393136704056069,664988000
2010-03-17,0.4149140417575836,0.4204156757340058,0.4094124351080176,0.4094124351080176,651168000
2010-03-18,0.40024298429489136,0.41560165785747816,0.39657522911866905,0.41560165785747816,740964000
2010-03-19,0.3954291343688965,0.40734929997206565,0.3903859632091836,0.4062031296770137,584612000
2010-03-22,0.4018476903438568,0.40345232327900926,0.3903859601561199,0.3903859601561199,435336000
2010-03-23,0.41010016202926636,0.4121632577880227,0.40207694202102257,0.404827772801841,493612000
2010-03-24,0.39634618163108826,0.4078079154352725,0.3956584737770763,0.40666174478754047,436252000
2010-03-25,0.3974922001361847,0.40459846636290087,0.39657527489970346,0.4020768809722975,495184000
2010-03-26,0.3974922001361847,0.4050569289811415,0.3942829344816471,0.4009307107632693,344676000
2010-03-29,0.40253546833992004,0.4034523937983176,0.3945122476080716,0.40001388233903684,394456000
2010-03-30,0.40414002537727356,0.40918316910157393,0.39726300375499446,0.4071200735456321,324104000
2010-03-31,0.3988676071166992,0.4043692404030283,0.3968044843867561,0.4025353626409186,389840000
2010-04-01,0.39474135637283325,0.4052861321386871,0.3906151385806796,0.4007014517755942,339664000
2010-04-05,0.40070149302482605,0.4013892006154544,0.39680449245354954,0.39726298239853736,413636000
2010-04-06,0.39084455370903015,0.39657540665819374,0.38396750284317144,0.39565845379021014,809260000
2010-04-07,0.3933660089969635,0.40001381306306266,0.38511357199313534,0.3883228651954486,817468000
2010-04-08,0.3869475722312927,0.3938246234595195,0.38488447599162934,0.3908445743035561,1037600000
2010-04-09,0.3894689977169037,0.39084441285978727,0.3839673644722218,0.3860304871865472,817572000
2010-04-12,0.396575391292572,0.3981800245907926,0.38923987794037285,0.38992758573299924,546460000
2010-04-13,0.40482771396636963,0.40620310183002994,0.3965752774769938,0.3981799103146909,648696000
2010-04-14,0.409870982170105,0.41560183499628883,0.40345242153940675,0.41353873890960735,900720000
2010-04-15,0.4128510057926178,0.4153725918122814,0.4071201533178006,0.41124637256504104,957596000
2010-04-16,0.3910738527774811,0.39772165997742726,0.3823629490174398,0.39611702628325685,1917736000
2010-04-19,0.38923975825309753,0.3903859284460853,0.3761734235184078,0.3880935880601098,1094492000
2010-04-20,0.3906152844429016,0.396116919329125,0.3855721396256757,0.39199069999617264,678188000
2010-04-21,0.3805289566516876,0.393136859326221,0.3759442747070791,0.39267839659713216,895908000
2010-04-22,0.38213351368904114,0.3832796838647414,0.36906715182457583,0.37433954009816767,656932000
2010-04-23,0.37686118483543396,0.381904328938301,0.37021338037209645,0.38098737625705265,752916000
2010-04-26,0.3805289566516876,0.38511363859629616,0.37663198246414237,0.3773196902212056,491092000
2010-04-27,0.36975497007369995,0.3816751380036627,0.36860879955491777,0.37777816370517536,606704000
2010-04-28,0.37044256925582886,0.37571495756200884,0.36287781325722684,0.3695256167134895,672164000
2010-04-29,0.38167503476142883,0.3821335247064098,0.36608711445711595,0.37158874785520757,987128000
2010-04-30,0.3601270914077759,0.37777813806029664,0.359897873715696,0.3770904303303392,1068048000
2010-05-03,0.3562300503253937,0.3640240242531914,0.3507284168480917,0.361960901451633,1078972000
2010-05-04,0.33812060952186584,0.35141619216199993,0.3330774376975378,0.35072848442896803,1311376000
2010-05-05,0.33238983154296875,0.3408714892734314,0.3282636115498919,0.3312436608408288,1330840000
2010-05-06,0.32551276683807373,0.3369745007227747,0.2989215966931464,0.3300974767880725,1002888000
2010-05-07,0.3200111389160156,0.32849279578117474,0.3085494057370836,0.32849279578117474,1153712000
2010-05-10,0.3337652087211609,0.3433930641555823,0.3300974789942584,0.33926684430181087,979156000
2010-05-11,0.330097496509552,0.3367452757795195,0.3275759099854316,0.33055595933388326,829124000
2010-05-12,0.33651596307754517,0.3383498138574206,0.330326621051463,0.3323897441691097,901236000
2010-05-13,0.3358282446861267,0.35049924174632685,0.33261895126974367,0.33514053700212626,1252000000
2010-05-14,0.2970876395702362,0.3140509771835173,0.2888352021014122,0.313134051832251,2493068000
2010-05-17,0.29777541756629944,0.30144317449121316,0.28837680752549755,0.29754617251091864,856060000
2010-05-18,0.28791823983192444,0.3021307449152993,0.28631357968268023,0.30029686712105824,674112000
2010-05-19,0.2925029695034027,0.292961432196815,0.2844797767246857,0.2865428725084698,826520000
2010-05-20,0.2856259047985077,0.29250292616124995,0.2753103454275405,0.2840212446190515,1129136000
2010-05-21,0.29181525111198425,0.299838443596848,0.2773734991738581,0.2773734991738581,1069600000
2010-05-24,0.28333353996276855,0.2943368070497639,0.2824166147022793,0.29089829633264813,664564000
2010-05-25,0.29089829325675964,0.29227368113295055,0.27164258972155,0.27439342012763923,966652000
2010-05-26,0.2922736704349518,0.30832008035133374,0.2913567452177198,0.3025892294265019,995028000
2010-05-27,0.30946627259254456,0.30946627259254456,0.2989214952085667,0.2996092028339313,713560000
2010-05-28,0.3012138903141022,0.30900786593554463,0.29662920841685114,0.30900786593554463,545116000
2010-06-01,0.28837668895721436,0.3005260980329474,0.2881474439960894,0.2970875875771844,527492000
2010-06-02,0.2915860116481781,0.2920445016603636,0.2870013301411816,0.2888352082093517,649088000
2010-06-03,0.2911275625228882,0.2918152702463409,0.2847090026487602,0.2856259553889834,586360000
2010-06-04,0.2773735225200653,0.28768905658313665,0.2757688620265447,0.28264591206211803,671456000
2010-06-07,0.26361948251724243,0.2803536059790514,0.262473311923436,0.27851972756358856,577248000
2010-06-08,0.2562839090824127,0.26247322272011436,0.24963610550151946,0.26247322272011436,967636000
2010-06-09,0.25009462237358093,0.2645364028726513,0.24917769694198558,0.2576593528282496,697152000
2010-06-10,0.2601809501647949,0.2613271206679802,0.25445009764886867,0.2551378054161519,611768000
2010-06-11,0.2661410868167877,0.2672872574883823,0.25674247637896636,0.25743018424729597,442104000
2010-06-14,0.2604101300239563,0.27049641699697147,0.259722422428784,0.2700379543758078,375080000
2010-06-15,0.2732474207878113,0.27462280952416096,0.26293185496739896,0.2633903452063864,528632000
2010-06-16,0.26980888843536377,0.2739351089996134,0.2661411307500599,0.2714135221751084,366480000
2010-06-17,0.280124306678772,0.28081201436724224,0.2695795283271811,0.2792073813120498,859068000
2010-06-18,0.28195813298225403,0.28539664346656785,0.2796657926593782,0.2817288880192256,932832000
2010-06-21,0.27531036734580994,0.2886059485043161,0.2727888090415013,0.2879182681747766,579836000
2010-06-22,0.2649948000907898,0.2821873526352347,0.26361938495649323,0.2787488421263457,818164000
2010-06-23,0.26797497272491455,0.2707257769470044,0.25995175047628266,0.26751650990904374,614060000
2010-06-24,0.25467926263809204,0.26774562553132486,0.2537623373560796,0.2663702102814515,725028000
2010-06-25,0.25399163365364075,0.2567424373822744,0.24986541439726015,0.25651319235202985,507220000
2010-06-28,0.25445014238357544,0.2581178995693383,0.24986545956480447,0.2558255581599528,372008000
2010-06-29,0.2402375489473343,0.24917769479938146,0.2386329157924106,0.24894844978002426,660808000
2010-06-30,0.2340482622385025,0.24321762688856557,0.2340482622385025,0.24069604067905337,623072000
2010-07-01,0.23794513940811157,0.23954977210005884,0.22762959473335947,0.23473587402421703,737008000
2010-07-02,0.23496510088443756,0.2393205638787174,0.22694190978254808,0.2388621012811227,737096000
2010-07-06,0.23244357109069824,0.24161293346070778,0.23038044816133285,0.23404820404007884,712020000
2010-07-07,0.24367603659629822,0.24505145192506184,0.23290204094383726,0.23336050361113972,608412000
2010-07-08,0.23634055256843567,0.2455099152463345,0.23336050423274726,0.24528069757550083,783272000
2010-07-09,0.23725759983062744,0.23886226098536978,0.23427754996351072,0.23748684494612501,571516000
2010-07-12,0.24161307513713837,0.24459312512019632,0.2370283912637789,0.237257609061324,565396000
2010-07-13,0.2503237724304199,0.2519284049903973,0.24413445979802223,0.24550984742363907,723316000
2010-07-14,0.2528454065322876,0.2631609386996814,0.24917765083091706,0.2613270608489961,1355664000
2010-07-15,0.24573910236358643,0.2533038302564575,0.24275905472980694,0.25307458531276295,953088000
2010-07-16,0.23038044571876526,0.24642685702300812,0.229463520422228,0.24573914938717764,1288604000
2010-07-19,0.23977898061275482,0.24069590563256002,0.2319850086370232,0.23358966841195258,798440000
2010-07-20,0.24573910236358643,0.24711449004520397,0.23152657169892268,0.23358969421162382,1160988000
2010-07-21,0.23771589994430542,0.2482606761523495,0.23542355966663076,0.24803145852069305,624940000
2010-07-22,0.24161307513713837,0.24413466219823465,0.23886227027849696,0.24023765904438196,462612000
2010-07-23,0.23748667538166046,0.24161289322642257,0.23519433517088717,0.2413836482746049,817604000
2010-07-26,0.24184225499629974,0.24275920802324985,0.23313135153804312,0.23679910899210924,683548000
2010-07-27,0.23977898061275482,0.2429882455089199,0.23679893330811766,0.24252978299901728,683472000
2010-07-28,0.2322143316268921,0.24000830622299277,0.23152662396740437,0.23588208759292253,1320808000
2010-07-29,0.20929093658924103,0.2200649478237556,0.2079155346789753,0.21548026568058273,2664476000
2010-07-30,0.21066626906394958,0.2143340105990319,0.20447694241403708,0.20768622138101855,984288000
2010-08-02,0.21043705940246582,0.21525098549184757,0.20952012044908702,0.21433404653846877,917020000
2010-08-03,0.2049354910850525,0.2090617105852772,0.20333085775909338,0.20883247920491604,955444000
2010-08-04,0.2136463224887848,0.21433403006682517,0.20585236247917482,0.20676930136208652,855496000
2010-08-05,0.21639715135097504,0.2168556139865933,0.21043705510737426,0.2143340421638384,800504000
2010-08-06,0.21891875565052032,0.2212110964955369,0.21364636624161054,0.21548024438299548,739904000
2010-08-09,0.22098186612129211,0.22144034249038114,0.21570947668905854,0.221211097474122,466456000
2010-08-10,0.21181251108646393,0.2177725948131509,0.2108955719754129,0.2173141320893403,772560000
2010-08-11,0.2035599946975708,0.20745696734599867,0.20287228721211903,0.20745696734599867,796148000
2010-08-12,0.2053939253091812,0.20997860662816437,0.19828765833401482,0.19989229133028769,1343584000
2010-08-13,0.21525099873542786,0.21823104710140315,0.21158324269624956,0.212041719032861,1797392000
2010-08-16,0.20974937081336975,0.21662639264490918,0.2069985538826973,0.21227094275224864,814008000
2010-08-17,0.21250015497207642,0.21639714185757877,0.20974935195219077,0.2118124610488183,481224000
2010-08-18,0.2136463224887848,0.2154802002546082,0.21043704323030699,0.21181245838638776,352920000
2010-08-19,0.22648347914218903,0.22717118684053236,0.21479253025092507,0.21593870063921142,1615100000
2010-08-20,0.22854657471179962,0.23404820863799922,0.2246496010933599,0.22487883242442788,1305308000
2010-08-23,0.2251080721616745,0.23496514273654098,0.2244203644793616,0.229234290928695,748620000
2010-08-24,0.22281570732593536,0.22510804780100196,0.2173140874530901,0.21777255008273264,641332000
2010-08-25,0.22740039229393005,0.22923427017175632,0.21914795550713914,0.22029413942835097,757532000
2010-08-26,0.2246495932340622,0.2329020301712246,0.2246495932340622,0.2303804446274097,657596000
2010-08-27,0.23198504745960236,0.2338189251329581,0.22029411486638015,0.22602496551633472,1060416000
2010-08-30,0.22098186612129211,0.2310681822800995,0.22098186612129211,0.22923430413060195,602804000
2010-08-31,0.2138756662607193,0.2246496792011811,0.2131879583649801,0.21777264123408743,931488000
2010-09-01,0.21548019349575043,0.2198356428053961,0.2143340233439187,0.2170848399063704,851440000
2010-09-02,0.21937721967697144,0.22006491369373407,0.21410483056464893,0.21616793994179376,596292000
2010-09-03,0.22694194316864014,0.22762963716620085,0.2218987855360546,0.22464960251658164,566484000
2010-09-07,0.22900500893592834,0.23427738323490413,0.22579572990070262,0.22625419247855252,899820000
2010-09-08,0.2365698367357254,0.23817449751689035,0.22694200868305572,0.22946359505900293,1224156000
2010-09-09,0.23336052894592285,0.23977908896555694,0.23038048029464353,0.23954984394358958,697748000
2010-09-10,0.23083893954753876,0.23565286632173693,0.22877584368823028,0.2349651585930145,609292000
2010-09-13,0.24390530586242676,0.2468853544866977,0.23496515998961387,0.23496515998961387,1015792000
2010-09-14,0.24161307513713837,0.24482234291774144,0.23954995099800375,0.24184229293468348,698536000
2010-09-15,0.2420714646577835,0.242300709712688,0.2361113664988986,0.23932066063324553,555572000
2010-09-16,0.24230064451694489,0.24436374014851622,0.23886213357975547,0.23886213357975547,365280000
2010-09-17,0.24184225499629974,0.24482230451187006,0.2411545743846711,0.2445930867502829,416884000
2010-09-20,0.24550998210906982,0.2464269350226985,0.2395498838145066,0.24184222510828265,443168000
2010-09-21,0.25880566239356995,0.2629318837073807,0.24413468364099164,0.24413468364099164,1779624000
2010-09-22,0.2610979378223419,0.26339027913476026,0.2562840101355178,0.25788864358883784,999996000
2010-09-23,0.2663702368736267,0.27462267454301176,0.26178555535215886,0.2640778961128928,1240872000
2010-09-24,0.2810412049293518,0.2819581575344594,0.27026720993903336,0.27233030547852993,1086976000
2010-09-27,0.27508115768432617,0.2833335678206849,0.27141340162804,0.28310435014645247,999504000
2010-09-28,0.27439337968826294,0.2782903524200921,0.2695794545139242,0.2753103048039228,723192000
2010-09-29,0.2723304033279419,0.28035362536627734,0.26935035411259406,0.27187194052408786,974904000
2010-09-30,0.2677455544471741,0.2789780364673996,0.2654532145238849,0.27576874417868624,787632000
2010-10-01,0.2601809501647949,0.2721011452594098,0.2581178541898056,0.27164265519664743,999120000
2010-10-04,0.257659375667572,0.26201484017087284,0.25238698565139817,0.257659375667572,749500000
2010-10-05,0.2594931125640869,0.263619329776436,0.2588054051408876,0.26316086726991866,753588000
2010-10-06,0.24711455404758453,0.26063938071092885,0.24459299564811343,0.2594932103492992,1057604000
2010-10-07,0.2452806532382965,0.24848991866470818,0.23794514256046748,0.24826067370845675,761488000
2010-10-08,0.24894832074642181,0.25101144287071314,0.24092513180348218,0.24436364135045632,706932000
2010-10-11,0.24780234694480896,0.2521578122128839,0.2466561761890313,0.2500946884563643,442680000
2010-10-12,0.2526162266731262,0.2537623972094091,0.24367608009400302,0.24573920345542888,605208000
2010-10-13,0.2599516808986664,0.26361943709766616,0.25399161123386405,0.25674241471968495,968732000
2010-10-14,0.25582554936408997,0.2606394497621676,0.254679351371941,0.2601809869614265,599172000
2010-10-15,0.25880566239356995,0.2629318837073807,0.255825639475643,0.25995183346257994,639940000
2010-10-18,0.2604101300239563,0.26155630024029225,0.2544500339682678,0.25903471483361173,448156000
2010-10-19,0.25880566239356995,0.2606395415693607,0.2526163440862908,0.2546794410797592,866136000
2010-10-20,0.25880566239356995,0.2659119339521814,0.2544502232620815,0.2590349075381215,763532000
2010-10-21,0.2542208433151245,0.25949323290222326,0.2503238692122635,0.2590347701830971,1014428000
2010-10-22,0.2704964280128479,0.27255955088238476,0.2530746290843028,0.2558254595770186,1322676000
2010-10-25,0.2730180621147156,0.2750811853514527,0.2700380134351127,0.2725595993932827,673136000
2010-10-26,0.27210116386413574,0.27622738342310205,0.2675164815379203,0.269808822701028,675248000
2010-10-27,0.275998055934906,0.2769149811955169,0.26889178952118237,0.26957949713006757,496796000
2010-10-28,0.27622735500335693,0.2805827918344061,0.2737057690526278,0.27966586639424607,704448000
2010-10-29,0.27553966641426086,0.2785197152922315,0.2727888625756961,0.2757688841268055,554664000
2010-11-01,0.275998055934906,0.28172890713085924,0.2737057154565247,0.2773734711526764,473920000
2010-11-02,0.28172895312309265,0.2863136348283042,0.2755396382864287,0.27714427141788106,581036000
2010-11-03,0.28379198908805847,0.2856258666720339,0.27622726113344115,0.2835627441424927,671748000
2010-11-04,0.28425055742263794,0.28952294719086713,0.28379209468776156,0.28654289842388014,700016000
2010-11-05,0.28906458616256714,0.2915861457550212,0.2849383654431597,0.2863137541317156,735116000
2010-11-08,0.2902106046676636,0.2927321629359673,0.2865428487704965,0.288835189374512,605156000
2010-11-09,0.2886059880256653,0.2925029895032712,0.28700135482557676,0.29021064855261347,633964000
2010-11-10,0.2920445203781128,0.2920445203781128,0.28654288582099124,0.2906691049071176,521016000
2010-11-11,0.28906458616256714,0.29387848756281754,0.2812706076199376,0.28516758322781743,1089980000
2010-11-12,0.3039645850658417,0.31359243546155785,0.29869219730791374,0.30006761231497314,2142560000
2010-11-15,0.30029699206352234,0.30969560259013834,0.2996093115155601,0.30534016492767607,733548000
2010-11-16,0.2913568317890167,0.299380025467725,0.290898369044177,0.2952538061104457,739356000
2010-11-17,0.2961706817150116,0.2996091923951779,0.28837670777718905,0.29112751085595134,551764000
2010-11-18,0.3053402006626129,0.30832025025105086,0.30006780944104855,0.30006780944104855,993120000
2010-11-19,0.3151971101760864,0.3163432803927435,0.3041938706308077,0.30465233325209984,716484000
2010-11-22,0.31542637944221497,0.31726023006861453,0.31038320823904925,0.31313403883235985,462668000
2010-11-23,0.3080909848213196,0.31496800926677804,0.3057986433395001,0.31175874212297716,457832000
2010-11-24,0.31565549969673157,0.3168016696479545,0.31107081989184004,0.3113000648128235,397784000
2010-11-26,0.3117585778236389,0.31726018354986774,0.3117585778236389,0.3154263331923592,143104000
2010-11-29,0.3151971101760864,0.3163432803927435,0.3090077964715089,0.31038318433538525,468192000
2010-11-30,0.31198787689208984,0.3135925373640466,0.30625702471184074,0.31038324374699183,720936000
2010-12-01,0.3257420063018799,0.32780510251608924,0.317718811849278,0.3181772746383397,626536000
2010-12-02,0.32963889837265015,0.3317020213965852,0.3255126796516367,0.32574192465213725,529316000
2010-12-03,0.33903753757476807,0.33903753757476807,0.32734658800322436,0.32803429574158444,606044000
2010-12-06,0.33261895179748535,0.34087138936487,0.33124356375415925,0.34018368167977847,438424000
2010-12-07,0.34339290857315063,0.351416099582159,0.339725153181149,0.34041286073300575,1026812000
2010-12-08,0.3463730812072754,0.35004081059386327,0.3404129833796353,0.34293456953598955,613252000
2010-12-09,0.3406420946121216,0.3429344623365924,0.3333066108051154,0.33812053657085395,942408000
2010-12-10,0.3427053689956665,0.34591463604152645,0.33972531969487363,0.3406422453288721,451900000
2010-12-13,0.33399441838264465,0.34476841601164926,0.3330774655529639,0.34408073554796526,609108000
2010-12-14,0.3344527781009674,0.34660218756825856,0.3339943154907938,0.3404128740137828,755160000
2010-12-15,0.3271174728870392,0.33926688898506163,0.32665898269978466,0.3351406685878451,624176000
2010-12-16,0.3275759220123291,0.3323898501617141,0.3266589690031352,0.33055597147019283,631872000
2010-12-17,0.3294096887111664,0.3312435667792059,0.3239080545070478,0.327805028322346,593156000
2010-12-20,0.3280341923236847,0.3321604101261314,0.327804947374218,0.33055577746041614,344088000
2010-12-21,0.3408713936805725,0.3408713936805725,0.3310143229410806,0.33124356794796583,466952000
2010-12-22,0.34453916549682617,0.344997628204587,0.3369744351747665,0.3401837014559512,477988000
2010-12-23,0.3420175313949585,0.34453911692242883,0.34064211613872836,0.34453911692242883,273784000
2010-12-27,0.3438514173030853,0.34637300288928685,0.33491127258307074,0.34110061405340986,255500000
2010-12-28,0.3424760401248932,0.34614379641717163,0.34041294428977315,0.3438514555662122,194260000
2010-12-29,0.3424760401248932,0.3449976259916919,0.33926677386429344,0.34224682243591237,177660000
2010-12-30,0.3436221778392792,0.3456853008048588,0.34087137454536215,0.34201754486173225,174488000
2010-12-31,0.35302069783210754,0.3534791877064568,0.34339287502720683,0.34385133757470704,391252000
2011-01-03,0.3626486659049988,0.3660871771198017,0.3553131534519328,0.3557716434753929,817448000
2011-01-04,0.361502468585968,0.36494097954477156,0.35347927634875975,0.3633363465627011,651384000
2011-01-05,0.38923975825309753,0.389698248191775,0.36448247661919164,0.36815020484064065,1428216000
2011-01-06,0.44311004877090454,0.4433392938627496,0.3981801149380735,0.3993262857435637,3493312000
2011-01-07,0.45548853278160095,0.45686394814420256,0.4282096618202859,0.43806673238064586,2579984000
2011-01-10,0.4729103446006775,0.4738272699799792,0.4437975948952703,0.4472361060579382,1750348000
2011-01-11,0.46557486057281494,0.48391364254270014,0.4554885714796669,0.47932896071365844,2711088000
2011-01-12,0.5352621078491211,0.5357205432270312,0.46419948682365636,0.46580411995377574,3431896000
2011-01-13,0.5361791253089905,0.5464946882349644,0.513026440484489,0.5295313193045568,2695192000
2011-01-14,0.5407636761665344,0.5497038212390337,0.5238003660190074,0.5270096320490184,1595352000
2011-01-18,0.5281555652618408,0.5370957067829764,0.5150892340060149,0.5334279522112009,1813348000
2011-01-19,0.5137141346931458,0.5409930111720312,0.5125679914282953,0.5283851619900514,1197896000
2011-01-20,0.514172375202179,0.5171524227594329,0.49950135502686827,0.5086707699632866,1111408000
2011-01-21,0.5093585252761841,0.5270095965600432,0.5084415999941717,0.5196740849965249,739244000
2011-01-24,0.566896378993988,0.5742318907316262,0.5267803914069167,0.5327404332083231,2056900000
2011-01-25,0.5494744777679443,0.5703347568409055,0.545806722578906,0.5643746614904308,1086856000
2011-01-26,0.562541127204895,0.5730859088012986,0.5513086377084015,0.5552056127064235,1074660000
2011-01-27,0.5609362125396729,0.5719394241193291,0.5501622185939291,0.57056406366215,657396000
2011-01-28,0.5446608066558838,0.5717104673325092,0.5318236841867843,0.562311884209476,1094796000
2011-01-31,0.548328161239624,0.5558928875943463,0.5366372453521845,0.5455773864357087,750160000
2011-02-01,0.5609362125396729,0.565062403218618,0.5494745110384877,0.5531422664496076,654104000
2011-02-02,0.5863814949989319,0.5999063253217491,0.5577272008782145,0.5577272008782145,1606616000
2011-02-03,0.5753781199455261,0.5872983146425649,0.5627702175041414,0.5872983146425649,1030776000
2011-02-04,0.5884444117546082,0.5930290932558379,0.5811089541448693,0.5834012948954842,872900000
2011-02-07,0.5639162659645081,0.5829426961097482,0.5618531432778084,0.5804211381506961,934236000
2011-02-08,0.5471823811531067,0.5682719418866005,0.5446607675955858,0.5646041850650723,1076584000
2011-02-09,0.5338865518569946,0.5547468863642894,0.524029483328578,0.5492452260479991,1277520000
2011-02-10,0.5231125354766846,0.5320526784492821,0.5180693652900065,0.5219663380759259,1042352000
2011-02-11,0.5380130410194397,0.5549764119859242,0.5127972843061317,0.5212789424625075,1359276000
2011-02-14,0.5297605991363525,0.5616241592755831,0.5276974755913998,0.5444315723750976,1287828000
2011-02-15,0.5169234871864319,0.5325113863104701,0.5146310912113023,0.5306775351148403,886980000
2011-02-16,0.5359499454498291,0.543514677555725,0.5219666246142816,0.523800530531495,1318364000
2011-02-17,0.5886735916137695,0.5962383203678426,0.5182986377828896,0.5208202504700513,3470096000
2011-02-18,0.5875275731086731,0.5948630864549044,0.5783582087527452,0.5854644497324726,1394412000
2011-02-22,0.5320529341697693,0.569876592114781,0.5302190283778656,0.5682719587054443,1396648000
2011-02-23,0.5068368911743164,0.5370958035245799,0.4992721630867505,0.5320526879020034,1491604000
2011-02-24,0.5192156434059143,0.5281557331146015,0.505690818035168,0.5093585191188814,1246120000
2011-02-25,0.5299896001815796,0.538700471609283,0.52586335477869,0.5331988657258017,775652000
2011-02-28,0.5194446444511414,0.5389295579382511,0.5075244569386802,0.5387002857258444,903696000
2011-03-01,0.49629220366477966,0.5270096113787431,0.4962922036647796,0.5203618072532354,988448000
2011-03-02,0.4756612479686737,0.5050032471593363,0.4641995423442876,0.49560461028973324,1718140000
2011-03-03,0.478412002325058,0.489415272006084,0.46397024844314455,0.48666444092239725,1593704000
2011-03-04,0.47589027881622314,0.48368422464959615,0.47061789083395267,0.47887032657375433,959760000
2011-03-07,0.46924251317977905,0.4809334875156297,0.45732234852614334,0.4793288546957495,1019140000
